rankingName,rankingUrlCode,rankingYear,subject,rankingUrl,csvFileName
CUG-Subject,cug,2020,农业与林业Agriculture & Forestry,https://ranking.promisingedu.com/2020-cug-en-undergraduate-agriculture_forestry,CUG_2020_农业与林业Agriculture & Forestry.csv
CUG-Subject,cug,2020,美洲研究American Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-american_studies,CUG_2020_美洲研究American Studies.csv
CUG-Subject,cug,2020,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-anatomy_physiology,CUG_2020_解剖生理学Anatomy & Physiology.csv
CUG-Subject,cug,2020,人类学Anthropology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-anthropology,CUG_2020_人类学Anthropology.csv
CUG-Subject,cug,2020,考古学Archaeology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-archaeology,CUG_2020_考古学Archaeology.csv
CUG-Subject,cug,2020,建筑学Architecture,https://ranking.promisingedu.com/2020-cug-en-undergraduate-architecture,CUG_2020_建筑学Architecture.csv
CUG-Subject,cug,2020,艺术与设计Art & Design,https://ranking.promisingedu.com/2020-cug-en-undergraduate-art_design,CUG_2020_艺术与设计Art & Design.csv
CUG-Subject,cug,2020,耳科与口腔科Aural & Oral Sciences,https://ranking.promisingedu.com/2020-cug-en-undergraduate-aural_oral_sciences,CUG_2020_耳科与口腔科Aural & Oral Sciences.csv
CUG-Subject,cug,2020,生物科学Biological Sciences,https://ranking.promisingedu.com/2020-cug-en-undergraduate-biological_sciences,CUG_2020_生物科学Biological Sciences.csv
CUG-Subject,cug,2020,建筑Building,https://ranking.promisingedu.com/2020-cug-en-undergraduate-building,CUG_2020_建筑Building.csv
CUG-Subject,cug,2020,商科与管理学Business & Management Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-business_management_studies,CUG_2020_商科与管理学Business & Management Studies.csv
CUG-Subject,cug,2020,凯尔特研究Celtic Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-celtic_studies,CUG_2020_凯尔特研究Celtic Studies.csv
CUG-Subject,cug,2020,化学工程Chemical Engineering,https://ranking.promisingedu.com/2020-cug-en-undergraduate-chemical_engineering,CUG_2020_化学工程Chemical Engineering.csv
CUG-Subject,cug,2020,化学Chemistry,https://ranking.promisingedu.com/2020-cug-en-undergraduate-chemistry,CUG_2020_化学Chemistry.csv
CUG-Subject,cug,2020,土木工程Civil Engineering,https://ranking.promisingedu.com/2020-cug-en-undergraduate-civil_engineering,CUG_2020_土木工程Civil Engineering.csv
CUG-Subject,cug,2020,古典文学Classics & Ancient History,https://ranking.promisingedu.com/2020-cug-en-undergraduate-classics_ancient_history,CUG_2020_古典文学Classics & Ancient History.csv
CUG-Subject,cug,2020,通信与传媒研究Communication & Media Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-communication_media_studies,CUG_2020_通信与传媒研究Communication & Media Studies.csv
CUG-Subject,cug,2020,补充医疗Complementary Medicine,https://ranking.promisingedu.com/2020-cug-en-undergraduate-complementary_medicine,CUG_2020_补充医疗Complementary Medicine.csv
CUG-Subject,cug,2020,计算机科学Computer Science,https://ranking.promisingedu.com/2020-cug-en-undergraduate-computer_science,CUG_2020_计算机科学Computer Science.csv
CUG-Subject,cug,2020,创意写作Creative Writing,https://ranking.promisingedu.com/2020-cug-en-undergraduate-creative_writing,CUG_2020_创意写作Creative Writing.csv
CUG-Subject,cug,2020,牙科Dentistry,https://ranking.promisingedu.com/2020-cug-en-undergraduate-dentistry,CUG_2020_牙科Dentistry.csv
CUG-Subject,cug,2020,"戏剧，舞蹈与电影Drama, Dance & Cinematics",https://ranking.promisingedu.com/2020-cug-en-undergraduate-drama_dance_cinematics,"CUG_2020_戏剧，舞蹈与电影Drama, Dance & Cinematics.csv"
CUG-Subject,cug,2020,东南亚研究East & South Asian Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-east_south_asian_studies,CUG_2020_东南亚研究East & South Asian Studies.csv
CUG-Subject,cug,2020,经济学Economics,https://ranking.promisingedu.com/2020-cug-en-undergraduate-economics,CUG_2020_经济学Economics.csv
CUG-Subject,cug,2020,教育学Education,https://ranking.promisingedu.com/2020-cug-en-undergraduate-education,CUG_2020_教育学Education.csv
CUG-Subject,cug,2020,电子与电气工程Electrical & Electronic Engineering,https://ranking.promisingedu.com/2020-cug-en-undergraduate-electrical_electronic_engineering,CUG_2020_电子与电气工程Electrical & Electronic Engineering.csv
CUG-Subject,cug,2020,英语English,https://ranking.promisingedu.com/2020-cug-en-undergraduate-english,CUG_2020_英语English.csv
CUG-Subject,cug,2020,食品科学Food Science,https://ranking.promisingedu.com/2020-cug-en-undergraduate-food_science,CUG_2020_食品科学Food Science.csv
CUG-Subject,cug,2020,司法科学Forensic Science,https://ranking.promisingedu.com/2020-cug-en-undergraduate-forensic_science,CUG_2020_司法科学Forensic Science.csv
CUG-Subject,cug,2020,法语French,https://ranking.promisingedu.com/2020-cug-en-undergraduate-french,CUG_2020_法语French.csv
CUG-Subject,cug,2020,一般工程General Engineering,https://ranking.promisingedu.com/2020-cug-en-undergraduate-general_engineering,CUG_2020_一般工程General Engineering.csv
CUG-Subject,cug,2020,地理与环境科学Geography & Environmental Science,https://ranking.promisingedu.com/2020-cug-en-undergraduate-geography_environmental_science,CUG_2020_地理与环境科学Geography & Environmental Science.csv
CUG-Subject,cug,2020,地质学Geology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-geology,CUG_2020_地质学Geology.csv
CUG-Subject,cug,2020,德语German,https://ranking.promisingedu.com/2020-cug-en-undergraduate-german,CUG_2020_德语German.csv
CUG-Subject,cug,2020,历史History,https://ranking.promisingedu.com/2020-cug-en-undergraduate-history,CUG_2020_历史History.csv
CUG-Subject,cug,2020,"艺术建筑和设计史History of Art, Architecture & Design",https://ranking.promisingedu.com/2020-cug-en-undergraduate-history_of_art_architecture_design,"CUG_2020_艺术建筑和设计史History of Art, Architecture & Design.csv"
CUG-Subject,cug,2020,"餐旅休闲娱乐及旅游Hospitality, Leisure, Recreation & Tourism",https://ranking.promisingedu.com/2020-cug-en-undergraduate-hospitality_leisure_recreation_tourism,"CUG_2020_餐旅休闲娱乐及旅游Hospitality, Leisure, Recreation & Tourism.csv"
CUG-Subject,cug,2020,伊比利亚语Iberian Languages,https://ranking.promisingedu.com/2020-cug-en-undergraduate-iberian_languages,CUG_2020_伊比利亚语Iberian Languages.csv
CUG-Subject,cug,2020,意大利语Italian,https://ranking.promisingedu.com/2020-cug-en-undergraduate-italian,CUG_2020_意大利语Italian.csv
CUG-Subject,cug,2020,土地与物业管理Land & Property Management,https://ranking.promisingedu.com/2020-cug-en-undergraduate-land_property_management,CUG_2020_土地与物业管理Land & Property Management.csv
CUG-Subject,cug,2020,法律Law,https://ranking.promisingedu.com/2020-cug-en-undergraduate-law,CUG_2020_法律Law.csv
CUG-Subject,cug,2020,图书馆和信息管理Librarianship & Information Management,https://ranking.promisingedu.com/2020-cug-en-undergraduate-librarianship_information_management,CUG_2020_图书馆和信息管理Librarianship & Information Management.csv
CUG-Subject,cug,2020,语言学Linguistics,https://ranking.promisingedu.com/2020-cug-en-undergraduate-linguistics,CUG_2020_语言学Linguistics.csv
CUG-Subject,cug,2020,市场营销Marketing,https://ranking.promisingedu.com/2020-cug-en-undergraduate-marketing,CUG_2020_市场营销Marketing.csv
CUG-Subject,cug,2020,材料技术Materials Technology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-materials_technology,CUG_2020_材料技术Materials Technology.csv
CUG-Subject,cug,2020,数学Mathematics,https://ranking.promisingedu.com/2020-cug-en-undergraduate-mathematics,CUG_2020_数学Mathematics.csv
CUG-Subject,cug,2020,机械工程Mechanical Engineering,https://ranking.promisingedu.com/2020-cug-en-undergraduate-mechanical_engineering,CUG_2020_机械工程Mechanical Engineering.csv
CUG-Subject,cug,2020,医药Medical Technology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-medical_technology,CUG_2020_医药Medical Technology.csv
CUG-Subject,cug,2020,医学Medicine,https://ranking.promisingedu.com/2020-cug-en-undergraduate-medicine,CUG_2020_医学Medicine.csv
CUG-Subject,cug,2020,中东和非洲研究Middle Eastern & African Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-middle_eastern_african_studies,CUG_2020_中东和非洲研究Middle Eastern & African Studies.csv
CUG-Subject,cug,2020,音乐Music,https://ranking.promisingedu.com/2020-cug-en-undergraduate-music,CUG_2020_音乐Music.csv
CUG-Subject,cug,2020,护理学Nursing,https://ranking.promisingedu.com/2020-cug-en-undergraduate-nursing,CUG_2020_护理学Nursing.csv
CUG-Subject,cug,2020,职业治疗Occupational Therapy,https://ranking.promisingedu.com/2020-cug-en-undergraduate-occupational_therapy,CUG_2020_职业治疗Occupational Therapy.csv
CUG-Subject,cug,2020,"眼科学和视光学Optometry, Ophthalmology & Orthoptics",https://ranking.promisingedu.com/2020-cug-en-undergraduate-optometry_ophthalmology_orthoptics,"CUG_2020_眼科学和视光学Optometry, Ophthalmology & Orthoptics.csv"
CUG-Subject,cug,2020,药理学及药剂学Pharmacology & Pharmacy,https://ranking.promisingedu.com/2020-cug-en-undergraduate-pharmacology_pharmacy,CUG_2020_药理学及药剂学Pharmacology & Pharmacy.csv
CUG-Subject,cug,2020,哲学Philosophy,https://ranking.promisingedu.com/2020-cug-en-undergraduate-philosophy,CUG_2020_哲学Philosophy.csv
CUG-Subject,cug,2020,物理与天文Physics & Astronomy,https://ranking.promisingedu.com/2020-cug-en-undergraduate-physics_astronomy,CUG_2020_物理与天文Physics & Astronomy.csv
CUG-Subject,cug,2020,物理疗法Physiotherapy,https://ranking.promisingedu.com/2020-cug-en-undergraduate-physiotherapy,CUG_2020_物理疗法Physiotherapy.csv
CUG-Subject,cug,2020,政治学Politics,https://ranking.promisingedu.com/2020-cug-en-undergraduate-politics,CUG_2020_政治学Politics.csv
CUG-Subject,cug,2020,心理学Psychology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-psychology,CUG_2020_心理学Psychology.csv
CUG-Subject,cug,2020,俄语Russian & East European Languages,https://ranking.promisingedu.com/2020-cug-en-undergraduate-russian_east_european_languages,CUG_2020_俄语Russian & East European Languages.csv
CUG-Subject,cug,2020,社会政策Social Policy,https://ranking.promisingedu.com/2020-cug-en-undergraduate-social_policy,CUG_2020_社会政策Social Policy.csv
CUG-Subject,cug,2020,社会政策Social Work,https://ranking.promisingedu.com/2020-cug-en-undergraduate-social_work,CUG_2020_社会政策Social Work.csv
CUG-Subject,cug,2020,社会学Sociology,https://ranking.promisingedu.com/2020-cug-en-undergraduate-sociology,CUG_2020_社会学Sociology.csv
CUG-Subject,cug,2020,运动科学Sports Science,https://ranking.promisingedu.com/2020-cug-en-undergraduate-sports_science,CUG_2020_运动科学Sports Science.csv
CUG-Subject,cug,2020,神学和宗教研究Theology & Religious Studies,https://ranking.promisingedu.com/2020-cug-en-undergraduate-theology_religious_studies,CUG_2020_神学和宗教研究Theology & Religious Studies.csv
CUG-Subject,cug,2020,城乡规划与景观Town & Country Planning and Landscape Design,https://ranking.promisingedu.com/2020-cug-en-undergraduate-town_country_planning_and_landscape_design,CUG_2020_城乡规划与景观Town & Country Planning and Landscape Design.csv
CUG-Subject,cug,2020,兽医学Veterinary Medicine,https://ranking.promisingedu.com/2020-cug-en-undergraduate-veterinary_medicine,CUG_2020_兽医学Veterinary Medicine.csv
CUG-Subject,cug,2021,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2021-cug-en-undergraduate-accounting_finance,CUG_2021_会计与金融Accounting & Finance.csv
CUG-Subject,cug,2021,航空和制造工程学Aeronautical & Manufacturing Engineering,https://ranking.promisingedu.com/2021-cug-en-undergraduate-aeronautical_manufacturing_engineering,CUG_2021_航空和制造工程学Aeronautical & Manufacturing Engineering.csv
CUG-Subject,cug,2021,农业与林业Agriculture & Forestry,https://ranking.promisingedu.com/2021-cug-en-undergraduate-agriculture_forestry,CUG_2021_农业与林业Agriculture & Forestry.csv
CUG-Subject,cug,2021,美洲研究American Studies,https://ranking.promisingedu.com/2021-cug-en-undergraduate-american_studies,CUG_2021_美洲研究American Studies.csv
CUG-Subject,cug,2021,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2021-cug-en-undergraduate-anatomy_physiology,CUG_2021_解剖生理学Anatomy & Physiology.csv
CUG-Subject,cug,2021,人类学Anthropology,https://ranking.promisingedu.com/2021-cug-en-undergraduate-anthropology,CUG_2021_人类学Anthropology.csv
CUG-Subject,cug,2021,考古学Archaeology,https://ranking.promisingedu.com/2021-cug-en-undergraduate-archaeology,CUG_2021_考古学Archaeology.csv
CUG-Subject,cug,2021,建筑学Architecture,https://ranking.promisingedu.com/2021-cug-en-undergraduate-architecture,CUG_2021_建筑学Architecture.csv
CUG-Subject,cug,2021,艺术与设计Art & Design,https://ranking.promisingedu.com/2021-cug-en-undergraduate-art_design,CUG_2021_艺术与设计Art & Design.csv
CUG-Subject,cug,2021,耳科与口腔科Aural & Oral Sciences,https://ranking.promisingedu.com/2021-cug-en-undergraduate-aural_oral_sciences,CUG_2021_耳科与口腔科Aural & Oral Sciences.csv
CUG-Subject,cug,2021,生物科学Biological Sciences,https://ranking.promisingedu.com/2021-cug-en-undergraduate-biological_sciences,CUG_2021_生物科学Biological Sciences.csv
CUG-Subject,cug,2021,建筑Building,https://ranking.promisingedu.com/2021-cug-en-undergraduate-building,CUG_2021_建筑Building.csv
CUG-Subject,cug,2021,商科与管理学Business & Management Studies,https://ranking.promisingedu.com/2021-cug-en-undergraduate-business_management_studies,CUG_2021_商科与管理学Business & Management Studies.csv
CUG-Subject,cug,2021,凯尔特研究Celtic Studies,https://ranking.promisingedu.com/2021-cug-en-undergraduate-celtic_studies,CUG_2021_凯尔特研究Celtic Studies.csv
CUG-Subject,cug,2021,化学工程Chemical Engineering,https://ranking.promisingedu.com/2021-cug-en-undergraduate-chemical_engineering,CUG_2021_化学工程Chemical Engineering.csv
CUG-Subject,cug,2021,化学Chemistry,https://ranking.promisingedu.com/2021-cug-en-undergraduate-chemistry,CUG_2021_化学Chemistry.csv
CUG-Subject,cug,2021,土木工程Civil Engineering,https://ranking.promisingedu.com/2021-cug-en-undergraduate-civil_engineering,CUG_2021_土木工程Civil Engineering.csv
CUG-Subject,cug,2021,古典文学Classics & Ancient History,https://ranking.promisingedu.com/2021-cug-en-undergraduate-classics_ancient_history,CUG_2021_古典文学Classics & Ancient History.csv
CUG-Subject,cug,2021,通信与传媒研究Communication & Media Studies,https://ranking.promisingedu.com/2021-cug-en-undergraduate-communication_media_studies,CUG_2021_通信与传媒研究Communication & Media Studies.csv
CUG-Subject,cug,2021,补充医疗Complementary Medicine,https://ranking.promisingedu.com/2021-cug-en-undergraduate-complementary_medicine,CUG_2021_补充医疗Complementary Medicine.csv
CUG-Subject,cug,2021,计算机科学Computer Science,https://ranking.promisingedu.com/2021-cug-en-undergraduate-computer_science,CUG_2021_计算机科学Computer Science.csv
CUG-Subject,cug,2021,创意写作Creative Writing,https://ranking.promisingedu.com/2021-cug-en-undergraduate-creative_writing,CUG_2021_创意写作Creative Writing.csv
CUG-Subject,cug,2021,牙科Dentistry,https://ranking.promisingedu.com/2021-cug-en-undergraduate-dentistry,CUG_2021_牙科Dentistry.csv
CUG-Subject,cug,2021,"戏剧，舞蹈与电影Drama, Dance & Cinematics",https://ranking.promisingedu.com/2021-cug-en-undergraduate-drama_dance_cinematics,"CUG_2021_戏剧，舞蹈与电影Drama, Dance & Cinematics.csv"
CUG-Subject,cug,2021,东南亚研究East & South Asian Studies,https://ranking.promisingedu.com/2021-cug-en-undergraduate-east_south_asian_studies,CUG_2021_东南亚研究East & South Asian Studies.csv
